claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0002165,1,BI-021268,B3,Zeta,0.229,0.595,5,3,5339989
BI-C-0002166,1,BI-021274,G9,Zeta,0.994,0.336,3,3,4198210
BI-C-0002167,1,BI-021280,A5,Epsilon,0.83,0.86,1,2,1245780
BI-C-0002168,1,BI-021298,G7,Epsilon,0.838,0.426,1,2,6528196
BI-C-0002169,2,BI-021298,G7,Epsilon,0.838,0.426,1,2,428251
BI-C-0002170,1,BI-021299,G2,Zeta,0.756,0.401,2,4,5008076
BI-C-0002171,1,BI-021305,G4,Helionis Cluster,0.794,0.482,1,4,21819776
BI-C-0002172,1,BI-021330,A7,Epsilon,0.129,0.554,5,5,1610868
BI-C-0002173,2,BI-021330,A7,Epsilon,0.129,0.554,5,5,1129958
BI-C-0002174,1,BI-021339,A7,Epsilon,0.732,0.592,4,3,1369083
BI-C-0002175,1,BI-021351,B5,Zeta,0.962,0.81,3,5,744297
BI-C-0002176,1,BI-021353,G5,Zeta,0.555,0.562,4,3,258133
BI-C-0002177,1,BI-021356,G6,Zeta,0.654,0.083,2,5,123496
BI-C-0002178,1,BI-021378,G5,Epsilon,0.078,0.667,2,1,284309
BI-C-0002179,1,BI-021379,B7,Epsilon,0.2,0.578,1,1,5115410
BI-C-0002180,1,BI-021392,A6,Epsilon,0.785,0.622,4,1,1186073
BI-C-0002181,1,BI-021416,A2,Zeta,0.742,0.899,3,1,654584
BI-C-0002182,1,BI-021418,G9,Zeta,0.872,0.281,4,3,352288
BI-C-0002183,1,BI-021431,A6,Epsilon,0.529,0.357,5,5,2512279
BI-C-0002184,1,BI-021445,B3,Epsilon,0.62,0.418,4,1,702180
BI-C-0002185,2,BI-021445,B3,Epsilon,0.62,0.418,4,1,2664508
BI-C-0002186,1,BI-021461,G9,Epsilon,0.724,0.642,2,2,346979
BI-C-0002187,1,BI-021469,A8,Zeta,0.714,0.364,5,3,2641558
BI-C-0002188,2,BI-021469,A8,Zeta,0.714,0.364,5,3,7777696
BI-C-0002189,1,BI-021473,G6,Zeta,0.907,0.147,4,3,976690
BI-C-0002190,1,BI-021494,A6,Epsilon,0.982,0.644,5,5,8220301
BI-C-0002191,2,BI-021494,A6,Epsilon,0.982,0.644,5,5,708342
BI-C-0002192,1,BI-021512,B5,Epsilon,0.14,0.76,2,1,3798142
BI-C-0002193,2,BI-021512,B5,Epsilon,0.14,0.76,2,1,2495073
BI-C-0002194,3,BI-021512,B5,Epsilon,0.14,0.76,2,1,11675136
BI-C-0002195,4,BI-021512,B5,Epsilon,0.14,0.76,2,1,2619253
BI-C-0002196,1,BI-021524,G5,Epsilon,0.399,0.205,3,3,7048948
BI-C-0002197,1,BI-021566,B3,Epsilon,0.415,0.432,1,4,7395054
BI-C-0002198,2,BI-021566,B3,Epsilon,0.415,0.432,1,4,892108
BI-C-0002199,1,BI-021599,A8,Zeta,0.996,0.209,4,2,196033
BI-C-0002200,1,BI-021624,B9,Epsilon,0.518,0.455,4,3,13389138
BI-C-0002201,1,BI-021639,G8,Epsilon,0.113,0.454,3,1,2495525
BI-C-0002202,1,BI-021652,B4,Epsilon,0.258,0.712,5,1,3059482
BI-C-0002203,1,BI-021654,G9,Zeta,0.454,0.478,5,3,6293465
BI-C-0002204,2,BI-021654,G9,Zeta,0.454,0.478,5,3,561494
BI-C-0002205,1,BI-021655,G1,Zeta,0.347,0.852,4,4,12584448
BI-C-0002206,1,BI-021656,A9,Zeta,0.051,0.567,5,4,8028436
BI-C-0002207,1,BI-021708,A2,Epsilon,0.476,0.671,1,3,8464543
BI-C-0002208,1,BI-021718,B1,Zeta,0.918,0.401,1,4,1340404
BI-C-0002209,2,BI-021718,B1,Zeta,0.918,0.401,1,4,8775188
BI-C-0002210,1,BI-021759,G1,Epsilon,0.344,0.431,3,4,9526781
BI-C-0002211,1,BI-021789,A2,Zeta,0.948,0.457,5,1,998539
BI-C-0002212,1,N/A,G6,Zeta,0.753,0.083,1,5,1851795
BI-C-0002213,1,BI-021846,G7,Helionis Cluster,0.643,0.511,4,4,2470561
BI-C-0002214,2,BI-021846,G7,Helionis Cluster,0.643,0.511,4,4,2009612
BI-C-0002215,1,BI-021856,A9,Helionis Cluster,0.842,0.346,4,2,685423
BI-C-0002216,2,BI-021856,A9,Helionis Cluster,0.842,0.346,4,2,757925
BI-C-0002217,3,BI-021856,A9,Helionis Cluster,0.842,0.346,4,2,1812592
BI-C-0002218,1,BI-021880,A3,Helionis Cluster,0.325,0.433,1,2,2954045
BI-C-0002219,1,BI-021891,B5,Helionis Cluster,0.161,0.613,5,1,1307849
BI-C-0002220,2,BI-021891,B5,Helionis Cluster,0.161,0.613,5,1,1358051
BI-C-0002221,1,BI-021908,A3,Zeta,0.024,0.645,2,1,1215124
BI-C-0002222,1,BI-021929,B3,Epsilon,0.62,0.942,1,5,140485
BI-C-0002223,1,BI-021960,G8,Epsilon,0.748,0.219,3,5,833202
BI-C-0002224,1,BI-021961,B9,Epsilon,0.099,0.665,1,2,3474201
BI-C-0002225,1,BI-021976,B2,Epsilon,0.855,0.29,3,1,1689602
BI-C-0002226,2,BI-021976,B2,Epsilon,0.855,0.29,3,1,3503397
BI-C-0002227,1,BI-021979,B4,Zeta,0.697,0.651,1,4,1532952
BI-C-0002228,2,BI-021979,B4,Zeta,0.697,0.651,1,4,1909629
BI-C-0002229,1,BI-021991,B8,Epsilon,0.429,0.404,3,4,19294754
BI-C-0002230,1,BI-022007,B3,Epsilon,0.005,0.571,1,4,1137170
BI-C-0002231,1,BI-022031,G1,Epsilon,0.648,0.882,5,5,19249642
BI-C-0002232,1,BI-022047,B3,Zeta,0.93,0.626,1,1,3714777
BI-C-0002233,1,BI-022048,G5,Epsilon,0.73,0.494,4,5,961210
BI-C-0002234,2,BI-022048,G5,Epsilon_???5782,0.73,0.494,4,5,9697208
BI-C-0002235,3,BI-022048,G5,Epsilon,0.73,0.494,4,5,1486321
BI-C-0002236,4,BI-022048,G5,Epsilon,0.73,0.494,4,5,1416582
BI-C-0002237,1,BI-022053,B8,Helionis Cluster,0.982,0.324,3,5,6603726
BI-C-0002238,1,BI-022054,B2,Zeta,0.691,0.618,2,3,1861173
BI-C-0002239,1,BI-022060,A8,Epsilon,0.162,0.314,1,1,8673416
BI-C-0002240,2,BI-022060,A8,Epsilon,0.162,0.314,1,1,345275
BI-C-0002241,3,BI-022060,A8,Epsilon,0.162,0.314,1,1,3959855
BI-C-0002242,1,BI-022071,A8,Epsilon,0.204,0.339,4,3,367797
BI-C-0002243,1,BI-022094,A6,Epsilon,0.753,0.137,3,2,1927248
BI-C-0002244,1,BI-022109,B5,Helionis Cluster,0.643,0.15,3,5,2628839
BI-C-0002245,1,BI-022147,B7,Zeta,0.388,0.729,5,4,120924
BI-C-0002246,1,BI-022161,A4,Zeta,0.957,0.895,5,1,15953766
BI-C-0002247,1,BI-022183,A5,Epsilon,0.09,0.517,3,2,21557475
BI-C-0002248,2,BI-022183,A5,Epsilon,0.09,0.517,3,2,4615330
BI-C-0002249,3,BI-022183,A5,Epsilon,0.09,0.517,3,2,718623
BI-C-0002250,1,BI-022189,G5,Epsilon,0.588,0.5,5,2,2714096
BI-C-0002251,1,BI-022197,G6,Zeta,0.365,0.686,5,4,710546
BI-C-0002252,2,BI-022197,G6,Zeta,0.365,0.686,5,4,3200437
BI-C-0002253,3,BI-022197,G6,Zeta,0.365,0.686,5,4,10577325
BI-C-0002254,1,BI-022211,B9,Epsilon,0.839,0.905,4,3,882148
BI-C-0002255,2,BI-022211,B9,Epsilon,0.839,0.905,4,3,2113706
BI-C-0002256,3,BI-022211,B9,Epsilon,0.839,0.905,4,3,1332422
BI-C-0002257,4,BI-022211,B9,Epsilon,0.839,0.905,4,3,5258288
BI-C-0002258,1,BI-022229,G3,Helionis Cluster,0.456,0.631,5,5,983772
BI-C-0002259,2,BI-022229,G3,Helionis Cluster,0.456,0.631,5,5,733452
BI-C-0002260,3,BI-022229,G3,Helionis Cluster,0.456,0.631,5,5,1269900
BI-C-0002261,1,BI-022258,A2,Epsilon,0.255,0.842,2,1,496452
BI-C-0002262,2,BI-022258,A2,Epsilon,0.255,0.842,2,1,1665745
BI-C-0002263,1,BI-022269,B1,Epsilon,0.598,0.741,5,3,9342772
BI-C-0002264,2,BI-022269,B1,Epsilon,0.598,0.741,5,3,21930587
BI-C-0002265,1,BI-022278,A3,Helionis Cluster,0.282,0.511,4,3,3495843
BI-C-0002266,2,BI-022278,A3,Helionis Cluster,0.282,0.511,4,3,2347997
BI-C-0002267,1,BI-022290,B6,Epsilon,0.426,0.706,2,1,2586207
BI-C-0002268,1,BI-022309,G5,Zeta,0.556,0.302,4,1,1198852
BI-C-0002269,2,BI-022309,G5,Zeta,0.556,0.302,4,1,297783
BI-C-0002270,1,BI-022320,G6,Zeta,0.71,0.264,2,3,2606325
BI-C-0002271,1,BI-022375,G2,Helionis Cluster,0.21,0.373,3,3,1761989
BI-C-0002272,1,BI-022385,B8,Zeta,0.126,0.621,1,1,7836873
BI-C-0002273,1,BI-022391,B2,Helionis Cluster,0.712,0.513,4,2,185996
BI-C-0002274,2,BI-022391,B2,Helionis Cluster,0.712,0.513,4,2,2870809
BI-C-0002275,1,BI-022392,B9,Epsilon,0.325,0.353,3,1,1041470
BI-C-0002276,2,BI-022392,B9,Epsilon,0.325,0.353,3,1,1419939
BI-C-0002277,1,BI-022395,A8,Zeta,0.034,0.524,5,5,10996809
BI-C-0002278,2,BI-022395,A8,Zeta,0.034,0.524,5,5,3073191
BI-C-0002279,1,BI-022464,A5,Epsilon,0.023,0.494,3,5,526744
BI-C-0002280,2,N/A,A5,Epsilon,0.023,0.494,3,5,599371
BI-C-0002281,3,BI-022464,A5,Epsilon,0.023,0.494,3,5,489591
BI-C-0002282,4,BI-022464,A5,Epsilon,0.023,0.494,3,5,14836166
BI-C-0002283,1,BI-022475,G4,Zeta,0.745,0.573,4,5,7311837
BI-C-0002284,1,BI-022482,G5,Zeta,0.606,0.439,1,1,8262687
BI-C-0002285,1,BI-022488,A3,Zeta,0.47,0.295,4,4,393273
BI-C-0002286,1,BI-022494,A9,Zeta,0.141,0.815,1,4,1319500
BI-C-0002287,1,BI-022501,B5,Zeta,0.412,0.329,4,2,785161
BI-C-0002288,1,BI-022509,A7,Epsilon,0.034,0.342,1,5,737317
BI-C-0002289,1,BI-022512,G4,Helionis Cluster,0.788,0.789,5,5,4098322
BI-C-0002290,1,BI-022525,B7,Zeta,0.241,0.403,2,2,4443349
BI-C-0002291,1,BI-022548,G7,Zeta,0.127,0.515,5,4,299704
BI-C-0002292,2,BI-022548,G7,Zeta,0.127,0.515,5,4,1441854
BI-C-0002293,1,BI-022551,B3,Helionis Cluster,0.094,0.599,3,2,505053
BI-C-0002294,2,BI-022551,B3,Helionis Cluster,0.094,0.599,3,2,2641693
BI-C-0002295,1,BI-022555,A6,Helionis Cluster,0.321,0.557,2,5,117927
BI-C-0002296,2,BI-022555,A6,Helionis Cluster,0.321,0.557,2,5,5254467
BI-C-0002297,3,BI-022555,A6,Helionis Cluster,0.321,0.557,2,5,1863591
BI-C-0002298,1,BI-022557,B6,Epsilon,0.949,0.52,1,3,37430313
BI-C-0002299,1,BI-022575,A6,Zeta,0.676,0.481,3,2,1291594
BI-C-0002300,2,BI-022575,A6,Zeta,0.676,0.481,3,2,9165573
BI-C-0002301,1,BI-022578,G1,Zeta,0.175,0.484,5,5,10965203
BI-C-0002302,1,BI-022585,A4,Helionis Cluster,0.711,0.767,5,2,1327005
BI-C-0002303,1,BI-022591,G3,Epsilon,0.586,0.262,2,2,6318292
BI-C-0002304,2,BI-022591,G3,Epsilon,0.586,0.262,2,2,342665
BI-C-0002305,3,BI-022591,G3,Epsilon,0.586,0.262,2,2,14333884
BI-C-0002306,4,N/A,G3,Epsilon,0.586,0.262,2,2,227858
BI-C-0002307,1,BI-022604,B2,Zeta,0.645,0.587,3,1,759695
BI-C-0002308,1,BI-022629,B8,Epsilon,0.791,0.122,4,1,1389823
BI-C-0002309,1,BI-022637,A9,Epsilon,0.063,0.803,2,1,277837
BI-C-0002310,1,BI-022642,G6,Zeta,0.338,0.508,2,5,9864116
BI-C-0002311,1,BI-022660,A8,Helionis Cluster,0.168,0.749,5,4,2551184
BI-C-0002312,1,BI-022677,B1,Epsilon,0.349,0.7,4,1,3377206
BI-C-0002313,1,BI-022690,G1,Helionis Cluster,0.068,0.632,2,4,356348
BI-C-0002314,1,BI-022741,B7,Zeta,0.756,0.631,5,2,1012160
BI-C-0002315,1,BI-022749,B6,Zeta,0.712,0.493,1,2,5716196
BI-C-0002316,1,BI-022755,A8,Epsilon,0.811,0.692,4,3,1641699
BI-C-0002317,1,BI-022757,G2,Epsilon,0.016,0.665,4,3,1812133
BI-C-0002318,1,BI-022766,G8,Epsilon,0.845,0.858,5,2,5251177
BI-C-0002319,2,BI-022766,G8,Epsilon,0.845,0.858,5,2,28562749
BI-C-0002320,1,BI-022802,A5,Zeta,0.538,6.133625037,2,5,802072
BI-C-0002321,1,BI-022810,A7,Zeta,0.19,0.543,3,3,4062126
BI-C-0002322,1,BI-022811,B6,Epsilon,0.066,0.457,3,2,1747523
BI-C-0002323,2,BI-022811,B6,Epsilon,0.066,0.457,3,2,952833
BI-C-0002324,3,BI-022811,B6,Epsilon,0.066,0.457,3,2,4236919
BI-C-0002325,1,BI-022842,G5,Zeta,0.649,0.083,4,1,1720348
BI-C-0002326,1,BI-022864,A8,Zeta,0.413,0.496,5,1,4775387
BI-C-0002327,2,BI-022864,A8,Zeta,0.413,0.496,5,1,1406324
BI-C-0002328,3,BI-022864,A8,Zeta,0.413,0.496,5,1,16205649
BI-C-0002329,4,BI-022864,A8,Zeta,0.413,0.496,5,1,14187337
BI-C-0002330,1,BI-022896,G3,Epsilon,0.267,0.479,2,5,661435
BI-C-0002331,2,BI-022896,G3,Epsilon,0.267,0.479,2,5,1567010
BI-C-0002332,1,BI-022905,A8,Helionis Cluster,0.797,0.236,2,4,72669905
BI-C-0002333,1,BI-022910,A1,Helionis Cluster,0.548,0.134,1,3,935595
BI-C-0002334,1,BI-022928,B1,Epsilon,0.742,0.287,5,3,2787352
BI-C-0002335,1,BI-022934,G6,Zeta,0.928,0.3,2,4,622993
BI-C-0002336,1,BI-022935,B9,Zeta,0.244,0.322,2,3,1313827
BI-C-0002337,1,BI-022940,G3,Helionis Cluster,0.41,0.578,4,4,1121966
BI-C-0002338,1,BI-022943,A9,Epsilon,0.949,0.515,3,4,3278745
BI-C-0002339,1,BI-022944,G7,Zeta,0.306,0.601,5,5,2310860
BI-C-0002340,2,BI-022944,G7,Zeta,0.306,0.601,5,5,8991596
BI-C-0002341,1,BI-022958,A6,Epsilon,0.171,0.718,2,5,1235218
BI-C-0002342,1,BI-022980,G6,Epsilon,0.311,0.497,5,3,508433
BI-C-0002343,1,BI-022982,G3,Zeta,0.951,0.453,5,1,3382729
BI-C-0002344,1,BI-022986,B2,Epsilon,0.413,0.174,1,1,307195
BI-C-0002345,1,BI-023004,B2,Epsilon,0.345,0.58,5,3,182328
BI-C-0002346,2,BI-023004,B2,Epsilon,0.345,0.58,5,3,447911
BI-C-0002347,1,BI-023005,G4,Zeta,0.966,0.741,2,5,1571488
BI-C-0002348,1,BI-023022,B6,Zeta,0.918,0.398,4,5,6832794
BI-C-0002349,1,BI-023026,A1,Epsilon,0.388,0.707,4,1,2096040
BI-C-0002350,1,BI-023031,A4,Helionis Cluster,0.185,0.302,5,2,21085303
BI-C-0002351,1,BI-023055,B3,Zeta,0.815,0.587,1,2,4575321
BI-C-0002352,1,BI-023064,A4,Epsilon,0.674,0.383,3,4,1000930
BI-C-0002353,1,BI-023078,A4,Epsilon,0.292,0.403,1,1,756177
BI-C-0002354,1,BI-023097,A8,Helionis Cluster,0.247,0.376,1,5,4975854
BI-C-0002355,1,BI-023119,B3,Zeta,0.862,0.711,1,5,272537
BI-C-0002356,2,BI-023119,B3,Zeta,0.862,0.711,1,5,31485217
BI-C-0002357,1,BI-023120,A6,Epsilon,0.91,0.12,3,1,1992202
BI-C-0002358,1,BI-023130,G2,Epsilon,0.425,0.714,1,3,634167
BI-C-0002359,1,BI-023157,B3,Helionis Cluster,0.068,0.518,2,3,43871081
BI-C-0002360,1,BI-023181,B7,Epsilon,0.37,0.083,5,1,1569931
BI-C-0002361,1,BI-023209,G2,Zeta,0.176,0.565,1,2,656515
BI-C-0002362,1,BI-023217,B9,Epsilon,0.086,0.356,4,4,205690
BI-C-0002363,1,BI-023244,G8,Zeta,0.778,0.482,3,2,910813
BI-C-0002364,1,BI-023254,B7,Epsilon,0.545,0.542,2,2,1001253
BI-C-0002365,1,BI-023256,G1,Epsilon,0.11,0.336,1,3,9279769
BI-C-0002366,2,BI-023256,G1,Epsilon,0.11,0.336,1,3,598294
BI-C-0002367,1,BI-023268,A1,Helionis Cluster,0.894,0.239,3,1,3973046
BI-C-0002368,1,BI-023270,A8,Epsilon,0.955,0.789,4,4,2349719
BI-C-0002369,1,BI-023294,A6,Epsilon,0.903,0.473,4,4,1006902
BI-C-0002370,1,BI-023309,B1,Epsilon,0.038,0.704,2,3,4348991
BI-C-0002371,2,BI-023309,B1,Epsilon,0.038,0.704,2,3,1094121
BI-C-0002372,3,BI-023309,B1,Epsilon,0.038,0.704,2,3,9344859
BI-C-0002373,1,BI-023360,A1,Zeta,0.697,0.434,4,2,6558187
BI-C-0002374,1,BI-023367,G8,Epsilon,0.205,0.166,3,3,4150687
BI-C-0002375,1,BI-023402,B8,Zeta,0.34,0.624,3,1,8292617
BI-C-0002376,1,BI-023404,G3,Zeta,0.377,0.57,3,4,10586148
BI-C-0002377,2,BI-023404,G3,Zeta,0.377,0.57,3,4,4030212
BI-C-0002378,1,BI-023431,B3,Zeta,0.206,0.199,1,4,4864914
BI-C-0002379,1,BI-023471,G4,Zeta,0.632,0.099,3,4,5100059
BI-C-0002380,1,BI-023502,G2,Epsilon,0.199,0.354,5,5,7456431
BI-C-0002381,1,BI-023506,G2,Epsilon,0.004,0.447,1,5,991188
BI-C-0002382,2,BI-023506,G2,Epsilon,0.004,0.447,1,5,1485626
BI-C-0002383,1,BI-023531,G3,Epsilon,0.112,0.704,2,5,24738952
BI-C-0002384,2,BI-023531,G3,Epsilon,0.112,0.704,2,5,4531269
BI-C-0002385,3,BI-023531,G3,Epsilon,0.112,0.704,2,5,9552981
BI-C-0002386,1,BI-023532,A7,Epsilon,0.816,0.818,1,5,683876
BI-C-0002387,1,BI-023534,G1,Helionis Cluster,0.134,0.396,2,4,5540089
BI-C-0002388,1,BI-023554,B4,Epsilon,0.969,0.315,2,3,321812
BI-C-0002389,1,BI-023603,A4,Zeta,0.288,0.303,3,1,5549046
BI-C-0002390,1,BI-023626,B6,Helionis Cluster,0.553,0.761,2,2,515334
BI-C-0002391,1,BI-023671,B1,Epsilon,0.005,0.289,3,2,1469244
BI-C-0002392,1,BI-023681,B8,Helionis Cluster,0.997,0.525,3,2,201688
BI-C-0002393,2,BI-023681,B8,Helionis Cluster,0.997,0.525,3,2,5031369
BI-C-0002394,1,BI-023685,B6,Helionis Cluster,0.169,0.496,1,3,21889734
BI-C-0002395,1,BI-023692,B3,Epsilon,0.517,0.18,3,3,5394797
BI-C-0002396,1,BI-023706,G5,Zeta,0.247,0.311,3,4,697091
BI-C-0002397,2,BI-023706,G5,Zeta,0.247,0.311,3,4,202474
BI-C-0002398,1,BI-023707,B7,Zeta,0.841,0.182,3,1,2532654
BI-C-0002399,1,BI-023719,A8,Epsilon,0.803,0.377,2,2,2429870
BI-C-0002400,1,BI-023729,A3,Helionis Cluster,0.416,0.521,1,5,4947940
BI-C-0002401,1,BI-023737,B3,Zeta,0.421,0.195,3,1,919553
BI-C-0002402,1,BI-023748,A8,Epsilon,0.552,0.2,5,3,1029300
BI-C-0002403,1,BI-023791,A6,Epsilon,0.39,0.083,4,1,953192
BI-C-0002404,1,BI-023808,B1,Zeta,0.125,0.385,4,5,1870054
BI-C-0002405,1,BI-023814,A6,Epsilon,0.917,0.458,4,1,3848178
BI-C-0002406,1,BI-023820,A3,Epsilon,0.339,0.11,3,1,4516951
BI-C-0002407,1,BI-023852,G8,Epsilon,0.719,0.39,5,1,306264
BI-C-0002408,1,BI-023884,B5,Epsilon,0.624,0.355,2,1,11461897
BI-C-0002409,2,BI-023884,B5,Epsilon,0.624,0.355,2,1,2059005
BI-C-0002410,3,BI-023884,B5,Epsilon,0.624,0.355,2,1,51402498
BI-C-0002411,4,BI-023884,B5,Epsilon,0.624,0.355,2,1,6304328
BI-C-0002412,1,BI-023891,A3,Zeta,0.378,0.906,5,2,1940594
BI-C-0002413,2,BI-023891,A3,Zeta,0.378,0.906,5,2,4078263
BI-C-0002414,1,BI-023909,A5,Epsilon,0.158,0.107,4,4,4207105
BI-C-0002415,1,BI-023916,G8,Helionis Cluster,0.553,0.631,2,5,252369
BI-C-0002416,1,BI-023938,B7,Zeta,0.32,0.577,1,3,3005448
BI-C-0002417,2,BI-023938,B7,Zeta,0.32,0.577,1,3,3302820
BI-C-0002418,1,BI-023956,A8,Zeta,0.793,0.424,2,2,420645
BI-C-0002419,2,BI-023956,A8,Zeta,0.793,0.424,2,2,1445452
BI-C-0002420,3,BI-023956,A8,Zeta,0.793,0.424,2,2,1986253
BI-C-0002421,4,BI-023956,A8,Zeta,0.793,0.424,2,2,707315
BI-C-0002422,1,BI-023961,A4,Epsilon,0.618,0.413,5,4,4601472
BI-C-0002423,2,BI-023961,A4,Epsilon,0.618,0.413,5,4,6184571
BI-C-0002424,1,N/A,A1,Zeta,0.803,0.399,2,4,400759
BI-C-0002425,1,BI-023970,B1,Zeta,0.696,0.609,1,2,8096940
BI-C-0002426,2,BI-023970,B1,Zeta,0.696,0.609,1,2,1004198
BI-C-0002427,1,BI-023972,G5,Epsilon,0.736,0.558,5,5,1955359
BI-C-0002428,2,BI-023972,G5,Epsilon,0.736,0.558,5,5,1090371
BI-C-0002429,1,BI-023979,G2,Zeta,0.334,0.182,1,3,1253896
BI-C-0002430,1,BI-023990,A2,Helionis Cluster,0.412,0.788,2,3,6243070
BI-C-0002431,1,BI-024021,B4,Zeta,0.47,0.644,2,1,1680103
BI-C-0002432,1,BI-024040,A6,Zeta,0.047,0.817,2,2,2861858
BI-C-0002433,2,BI-024040,A6,Zeta,0.047,0.817,2,2,518140
BI-C-0002434,1,BI-024052,G8,Epsilon,0.472,0.609,2,3,13748592
BI-C-0002435,2,BI-024052,G8,Epsilon,0.472,0.609,2,3,1429096
BI-C-0002436,1,BI-024058,A9,Zeta,0.316,0.76,4,2,11153825
BI-C-0002437,1,BI-024082,A4,Zeta,0.618,0.354,5,3,571248
BI-C-0002438,1,BI-024084,A9,Epsilon,0.054,0.439,1,4,3407703
BI-C-0002439,1,BI-024086,B2,Epsilon,0.412,0.446,3,3,1745105
BI-C-0002440,1,BI-024092,G3,Zeta,0.732,0.603,5,2,123404314
BI-C-0002441,1,BI-024144,B6,Epsilon,0.917,0.714,3,2,1645942
BI-C-0002442,1,BI-024147,G2,Helionis Cluster,0.241,0.755,3,3,6451587
BI-C-0002443,2,BI-024147,G2,Helionis Cluster,0.241,0.755,3,3,5535038
BI-C-0002444,1,BI-024159,B4,Zeta,0.52,0.317,2,3,837394
BI-C-0002445,2,BI-024159,B4,Zeta,0.52,0.317,2,3,8237790
BI-C-0002446,3,BI-024159,B4,Zeta,0.52,0.317,2,3,4316045
BI-C-0002447,1,BI-024165,A5,Epsilon,0.895,0.339,2,2,7275574
BI-C-0002448,1,BI-024179,A3,Epsilon,0.976,0.73,2,2,1934237
BI-C-0002449,2,BI-024179,A3,Epsilon,0.976,0.73,2,2,2197279
BI-C-0002450,3,BI-024179,A3,Epsilon,0.976,0.73,2,2,2287250
BI-C-0002451,1,BI-024186,G3,Epsilon,0.776,0.876,2,2,3504038
BI-C-0002452,1,BI-024194,G3,Helionis Cluster,0.131,0.298,5,4,2127845
BI-C-0002453,1,BI-024197,A1,Epsilon,0.582,0.814,4,1,16048223
BI-C-0002454,1,BI-024213,B8,Zeta,0.817,0.216,1,5,1153192
BI-C-0002455,1,BI-024215,G6,Epsilon,0.253,0.588,1,2,1372709
BI-C-0002456,2,BI-024215,G6,Epsilon,0.253,0.588,1,2,5523576
BI-C-0002457,1,BI-024246,G5,Zeta,0.071,0.573,3,2,416145
BI-C-0002458,1,BI-024248,G2,Epsilon,0.291,0.834,3,5,194667
BI-C-0002459,1,BI-024288,B5,Epsilon,0.079,0.129,5,3,852742
BI-C-0002460,1,BI-024291_???4641,A4,Zeta,0.454,0.643,4,4,2548466
BI-C-0002461,1,BI-024296,A9,Helionis Cluster,0.306,0.901,4,2,247017
BI-C-0002462,1,BI-024297,G1,Helionis Cluster,0.167,0.88,3,4,8795746
BI-C-0002463,1,BI-024300,G5,Epsilon,0.359,0.098,5,4,1136636
BI-C-0002464,1,BI-024319,B8,Epsilon,0.087,0.619,2,5,567905
BI-C-0002465,1,BI-024330,B2,Epsilon,0.7,0.621,3,4,8922017
BI-C-0002466,1,BI-024340,A9,Epsilon,0.232,0.297,4,3,785656
BI-C-0002467,1,BI-024359,A3,Epsilon,0.611,0.8,2,3,348931
BI-C-0002468,1,BI-024367,G4,Zeta,0.163,0.083,4,4,16191913
BI-C-0002469,1,BI-024404,B2,Helionis Cluster,0.009,0.398,5,3,2034994
BI-C-0002470,2,BI-024404,B2,Helionis Cluster,0.009,0.398,5,3,4441483
BI-C-0002471,1,BI-024421,B5,Epsilon,0.214,0.305,2,2,4727007
BI-C-0002472,1,BI-024473,G9,Epsilon,0.557,0.27,5,3,2079324
BI-C-0002473,1,BI-024477,G2,Zeta,0.354,0.484,5,3,4013184
BI-C-0002474,1,BI-024507,A8,Zeta,0.634,0.439,5,2,1929462
BI-C-0002475,1,BI-024508,A8,Zeta,0.104,0.442,5,1,3083035
BI-C-0002476,2,BI-024508,A8,Zeta,0.104,0.442,5,1,12798226
BI-C-0002477,1,BI-024514,B8,Helionis Cluster,0.981,0.346,1,5,8910028
BI-C-0002478,1,BI-024533,B5,Zeta,0.625,0.1,5,2,2760038
BI-C-0002479,1,BI-024538,G9,Epsilon,0.682,0.659,5,2,7354621
BI-C-0002480,1,BI-024610,G4,Helionis Cluster,0.792,0.298,1,1,602950
BI-C-0002481,1,BI-024626,A9,Zeta,0.119,0.376,1,3,4818296
BI-C-0002482,1,BI-024630,A9,Epsilon,0.851,0.584,1,4,24781666
BI-C-0002483,2,BI-024630,A9,Epsilon,0.851,0.584,1,4,3291060
BI-C-0002484,1,BI-024635,A5,Epsilon,0.168,0.492,5,2,71299
BI-C-0002485,2,BI-024635,A5,Epsilon,0.168,0.492,5,2,1203368
BI-C-0002486,1,BI-024648,B7,Zeta,0.681,0.721,4,4,8992746
BI-C-0002487,1,BI-024663,B5,Zeta,0.657,0.797,3,3,978769
BI-C-0002488,2,BI-024663,B5,Zeta,0.657,0.797,3,3,716572
BI-C-0002489,1,BI-024703,A5,Zeta,0.21,0.662,1,1,10032822
BI-C-0002490,1,BI-024717,G2,Zeta,0.579,0.411,4,1,421029
BI-C-0002491,1,BI-024746,G3,Epsilon,0.561,0.569,3,4,156579
BI-C-0002492,1,BI-024759,B8,Epsilon,0.089,0.242,4,1,3100484
BI-C-0002493,1,BI-024760,B6,Epsilon,0.488,0.797,5,3,492418
BI-C-0002494,1,BI-024768,B3,Epsilon,0.23,0.509,3,5,4547558
BI-C-0002495,1,BI-024771,B2,Epsilon,0.548,0.726,2,1,443452
BI-C-0002496,1,BI-024773,A8,Helionis Cluster,0.453,0.472,5,4,1068511
BI-C-0002497,1,BI-024792,B4,Zeta,0.703,0.677,5,1,4093041
