claim_id,claim_seq,policy_id,shipment_id,cargo_type,cargo_value,weight,route_risk,distance,transit_duration,pilot_experience,vessel_age,container_type,solar_radiation,debris_density,exposure,claim_amount
CAR-C-0006259,1,CL-572397,S-149974,platinum,114450000,2100,4,48.86,33.398,11.486,26.124,HardSeal Transit Crate,0.403,0.256,0.191,2965135
CAR-C-0006260,1,CL-035447,S-877214,cobalt,5200000,100000,4,1.58,1,13.156,27.645,HardSeal Transit Crate,0.079,0.218,0.828,383564
CAR-C-0006261,1,CL-779945,S-453901,gold,678000000,5000,5,55.12,20.408,9.46,10.905,LongHaul Vault Canister,0.511,0.227,0.776,48722187
CAR-C-0006262,1,CL-803210,S-303768,rare earths,2125000,25000,3,1.58,1,15.668,5.072,DeepSpace Haulbox,0.144,0.069,0.133,46379
CAR-C-0006263,1,CL-796254,S-349531,gold,678000000,5000,2,38.56,20.436,3.402,18.783,QuantumCrate Module,0.349,0.213,0.244,25714682
CAR-C-0006264,1,CL-580529,S-762862,supplies,700000,70000,3,1.58,1,12.988,15.384,QuantumCrate Module,0.22,0.005,0.196,38389
CAR-C-0006265,1,CL-483414,S-373944,rare earths,4250000,50000,3,43.63,25.49,12.776,20.879,DeepSpace Haulbox,0.145,0.233,0.253,328968
CAR-C-0006266,1,CL-223689,S-304540,supplies,600000,60000,5,36.6,22.13,18.417,18.757,DockArc Freight Case,0.398,0.283,0.527,29049
CAR-C-0006267,1,CL-201481,S-105569,rare earths,4250000,50000,3,4.85,2.803,13.763,12.712,DockArc Freight Case,0.207,0.007,0.907,344053
CAR-C-0006268,1,CL-868744,S-798950,supplies,600000,60000,3,61.83,41.9,18.455,6.556,LongHaul Vault Canister,0.261,0.306,0.704,343143
CAR-C-0006269,1,CL-922325,S-559730,cobalt,6240000,120000,5,34.37,23.838,5.73,38.076,QuantumCrate Module,0.135,0.181,0.759,285206
CAR-C-0006270,1,CL-773492,S-427135,supplies,600000,60000,3,60.62,34.584,15.34,27.23,DockArc Freight Case,0.445,0.349,0.16,54318
CAR-C-0006271,1,CL-923988,S-971822,lithium,11070000,135000,3,51.83,20.186,16.799,13.336,DeepSpace Haulbox,0.25,0.208,0.215,125636
CAR-C-0006272,2,CL-923988,S-971822,lithium,11070000,135000,3,51.83,20.186,16.799,13.336,DeepSpace Haulbox,0.25,0.208,0.215,642863
CAR-C-0006273,3,CL-923988,S-971822,lithium,11070000,135000,3,51.83,20.186,16.799,13.336,DeepSpace Haulbox,0.25,0.208,0.215,541752
CAR-C-0006274,1,CL-817002,S-979201,supplies,600000,60000,3,21.14,11.141,22.481,33.486,DeepSpace Haulbox,0.198,0.289,0.235,28451
CAR-C-0006275,2,CL-817002,S-979201,supplies,600000,60000,3,21.14,11.141,22.481,33.486,DeepSpace Haulbox,0.198,0.289,0.235,30548
CAR-C-0006276,3,CL-817002,S-979201,supplies,600000,60000,3,21.14,11.141,22.481,33.486,DeepSpace Haulbox,0.198,0.289,0.235,18154
CAR-C-0006277,1,CL-740179,S-413907,cobalt,161880766,160000,4,13.38,5.389,15.998,20.594,QuantumCrate Module,0.159,0.263,0.744,525584
CAR-C-0006278,1,CL-664296,S-573639,titanium,1050000,150000,5,1.58,1,15.924,21.816,DockArc Freight Case,0.265,0.222,0.349,338999
CAR-C-0006279,1,CL-603099,S-931048,supplies,1000000,100000,2,19.44,13.06,12.692,9.276,DockArc Freight Case,0.124,0.338,0.086,77500
CAR-C-0006280,2,CL-603099,S-931048,supplies,1000000,100000,2,19.44,13.06,12.692,9.276,DockArc Freight Case,0.124,0.338,0.086,65971
CAR-C-0006281,1,CL-535537,S-323091,supplies,800000,80000,4,20.28,11.1,13.554,12.526,HardSeal Transit Crate,0.348,0.31,0.083,33357
CAR-C-0006282,1,CL-440058,S-370319,supplies,1000000,100000,3,32.09,21.753,12.469,22.209,DeepSpace Haulbox,0.389,0.249,0.681,40656
CAR-C-0006283,2,CL-440058,S-370319,supplies,1000000,100000,3,32.09,21.753,12.469,22.209,DeepSpace Haulbox,0.389,0.249,0.681,97090
CAR-C-0006284,1,CL-004230,S-544642,rare earths,2125000,25000,5,15.6,10.735,9.4,30.279,DockArc Freight Case,0.304,0.403,0.471,84084
CAR-C-0006285,1,CL-612128,S-575669,cobalt,8320000,160000,3,50.44,30.335,25.636,20.646,LongHaul Vault Canister,0.283,0.082,0.083,278002
CAR-C-0006286,1,CL-601167,S-400725,platinum,163500000,3000,3,33.24,17.371,26.158,21.895,DeepSpace Haulbox,0.154,0.239,0.898,14060584
CAR-C-0006287,2,CL-601167,S-400725,platinum,163500000,3000,3,33.24,17.371,26.158,21.895,DeepSpace Haulbox,0.154,0.239,0.898,67725955
CAR-C-0006288,1,CL-592500,S-080655,supplies,900000,90000,3,1.58,1,17.871,29.486,LongHaul Vault Canister,0.302,0.159,0.243,44093
CAR-C-0006289,1,CL-581484,S-735838,lithium,11070000,135000,3,17.99,10.326,8.499,29.667,DockArc Freight Case,0.213,0.144,0.104,235068
CAR-C-0006290,1,CL-206204,S-210687,supplies,900000,90000,4,45.49,25.796,18.553,14.52,DeepSpace Haulbox,0.228,0.541,0.207,271330
CAR-C-0006291,2,CL-206204,S-210687,supplies,900000,90000,4,45.49,25.796,18.553,14.52,DeepSpace Haulbox,0.228,0.541,0.207,205075
CAR-C-0006292,3,CL-206204,S-210687,supplies,900000,90000,4,45.49,25.796,18.553,14.52,DeepSpace Haulbox,0.228,0.541,0.207,28707
CAR-C-0006293,1,CL-806365,S-929682,titanium,1575000,225000,3,18.33,10.226,16.842,25.426,DockArc Freight Case,0.381,0.22,0.5,395287
CAR-C-0006294,2,CL-806365,S-929682,titanium,1575000,225000,3,18.33,10.226,16.842,25.426,DockArc Freight Case,0.381,0.22,0.5,74042
CAR-C-0006295,1,CL-445697,S-780797,lithium,8610000,105000,3,38.77,19.266,8.954,27.468,HardSeal Transit Crate,0.362,0.261,0.232,1634107
CAR-C-0006296,1,CL-522732,S-332258,platinum,147150000,2700,4,17.09,8.831,11.232,16.188,LongHaul Vault Canister,0,0.329,0.157,24076321
CAR-C-0006297,1,CL-655584,S-615115,supplies,1000000,100000,3,1.58,1.107,11.798,14.029,HardSeal Transit Crate,0.026,0.005,0.204,0
CAR-C-0006298,1,CL-839158,S-808619,cobalt,10400000,200000,3,47.52,25.597,6.139,4.904,HardSeal Transit Crate,0.312,0.318,0.781,1944649
CAR-C-0006299,1,CL-530148,S-310001,lithium,12300000,150000,3,12.57,8.178,15.771,30.435,DockArc Freight Case,0.278,0.189,0.083,3775712
CAR-C-0006300,1,CL-565337,S-529016,titanium,1400000,200000,5,37.73,17.286,20.776,20.895,DockArc Freight Case,0.287,0.315,0.598,350653
CAR-C-0006301,1,CL-081782,S-906073,lithium,9840000,120000,4,25.49,18.696,16.332,23.117,DockArc Freight Case,0.121,0.124,0.181,1465380
CAR-C-0006302,2,CL-081782,S-906073,lithium,9840000,120000,4,25.49,18.696,16.332,23.117,DockArc Freight Case,0.121,0.124,0.181,831294
CAR-C-0006303,3,CL-081782,S-906073,lithium,9840000,120000,4,25.49,18.696,16.332,23.117,DockArc Freight Case,0.121,0.124,0.181,141273
CAR-C-0006304,1,CL-958542,S-813975,titanium,875000,125000,4,35.65,19.915,17.446,1,DeepSpace Haulbox,0.173,0.266,0.32,60450
CAR-C-0006305,1,CL-396581_???1592,S-386206,platinum,163500000,3000,5,12.89,7.894,13.526,14.565,LongHaul Vault Canister,0.229,0.182,0.819,10628161
CAR-C-0006306,2,CL-396581,S-386206,platinum,163500000,3000,5,12.89,7.894,13.526,14.565,LongHaul Vault Canister,0.229,0.182,0.819,13003936
CAR-C-0006307,1,CL-851443,S-735972,cobalt,9360000,180000,1,1.58,1,6.449,16.425,DockArc Freight Case,0.149,0.182,0.113,300347
CAR-C-0006308,2,CL-851443,S-735972,cobalt,9360000,180000,1,1.58,1,6.449,16.425,DockArc Freight Case,0.149,0.182,0.113,811539
CAR-C-0006309,1,CL-189429,S-755390,gold,474600000,3500,3,30.89,19.962,22.407,27.859,LongHaul Vault Canister,0.3,0.414,0.146,24071077
CAR-C-0006310,1,CL-987408,S-437446,titanium,1225000,175000,3,35.4,24.862,16.52,14.853,DeepSpace Haulbox,0.243,0.297,0.119,35353
CAR-C-0006311,1,CL-591565,S-602935,gold,474600000,3500,2,33.24,18.916,19.119,24.139,LongHaul Vault Canister,0.244,0.251,0.829,32088379
CAR-C-0006312,1,CL-237235,S-358565,rare earths,2975000,35000,2,17.17,8.855,20.612,16.046,LongHaul Vault Canister,0.276,0.132,0.103,525920
CAR-C-0006313,2,CL-237235,S-358565,rare earths,2975000,35000,2,17.17,8.855,20.612,16.046,LongHaul Vault Canister,0.276,0.132,0.103,562425
CAR-C-0006314,3,CL-237235,S-358565,rare earths,2975000,35000,2,17.17,8.855,20.612,16.046,LongHaul Vault Canister,0.276,0.132,0.103,130336
CAR-C-0006315,1,CL-138963,S-818084,cobalt,9360000,180000,3,38.86,20.849,18.493,31.847,QuantumCrate Module,0.15,0.376,0.465,415851
CAR-C-0006316,1,CL-013086,S-624558,gold,678000000,5000,3,16.98,11.419,12.836,28.204,DockArc Freight Case,0.179,0.425,0.237,130116155
CAR-C-0006317,2,CL-013086,S-624558,gold,678000000,5000,3,16.98,11.419,12.836,28.204,DockArc Freight Case,0.179,0.425,0.237,13897571
CAR-C-0006318,1,CL-818981,S-242420,platinum,98100000,1800,1,1.58,1.029,8.705,7.26,QuantumCrate Module,0.178,0.25,0.406,6591867
CAR-C-0006319,1,CL-923956,S-649572,cobalt,9360000,180000,3,37.96,21.415,13.251,26.822,DockArc Freight Case,0.371,0.242,0.443,654407
CAR-C-0006320,1,CL-760197,S-579839,rare earths,2125000,25000,3,65.73,36.768,16.561,19.956,HardSeal Transit Crate,0.27,0.324,0.249,210004
CAR-C-0006321,1,CL-026792,S-920413,gold,406800000,3000,1,31.85,22.393,20.225,32.346,LongHaul Vault Canister,0.254,0.22,0.44,17161217
CAR-C-0006322,1,CL-208723,S-690258,cobalt,8320000,160000,3,18.04,12.61,16.371,32.872,DeepSpace Haulbox,0.187,0.111,0.192,1386602
CAR-C-0006323,2,CL-208723,S-690258,cobalt,8320000,160000,3,18.04,12.61,16.371,32.872,DeepSpace Haulbox,0.187,0.111,0.192,279489
CAR-C-0006324,1,CL-275868,S-426562,cobalt,7280000,140000,1,4.69,3.195,11.856,35.24,LongHaul Vault Canister,0.154,0.111,0.171,59557
CAR-C-0006325,2,CL-275868,S-426562,cobalt,7280000,140000,1,4.69,3.195,11.856,35.24,LongHaul Vault Canister,0.154,0.111,0.171,101981
CAR-C-0006326,1,CL-551017,S-493163,cobalt,10400000,200000,3,79.8,55.495,22.314,27.238,DockArc Freight Case,0.25,0.413,0.788,890347
CAR-C-0006327,1,CL-599912,S-715270,lithium,9840000,120000,1,29.44,21.071,11.169,25.225,LongHaul Vault Canister,0.347,0.116,0.083,986940
CAR-C-0006328,1,CL-606211,S-159882,titanium,1575000,225000,5,64.88,37.682,14.657,30.627,DockArc Freight Case,0.528,0.423,0.083,53788
CAR-C-0006329,2,CL-606211,S-159882,titanium,1575000,225000,5,64.88,37.682,14.657,30.627,DockArc Freight Case,0.528,0.423,0.083,79746
CAR-C-0006330,1,CL-788865,S-067862,cobalt,10400000,200000,3,10.07,7.262,18.065,31.295,DockArc Freight Case,0.162,0.355,0.207,265805
CAR-C-0006331,2,CL-788865,S-067862,cobalt,10400000,200000,3,10.07,7.262,18.065,31.295,DockArc Freight Case,0.162,0.355,0.207,579527
CAR-C-0006332,1,CL-222566,S-293948,lithium,12300000,150000,4,42.28,27.423,7.651,20.907,HardSeal Transit Crate,0.275,0.38,0.227,1536426
CAR-C-0006333,1,CL-057289,S-269236,supplies,700000,70000,3,10.93,4.689,13.327,37.511,DeepSpace Haulbox,0.15,0.12,0.258,50879
CAR-C-0006334,1,CL-848538,S-655442,cobalt,7280000,140000,3,28.7,16.492,10.962,5.062,LongHaul Vault Canister,0.189,0.374,0.419,445204
CAR-C-0006335,1,CL-795940,S-173720,rare earths,2550000,30000,2,5.65,2.523,17.049,8.152,DockArc Freight Case,0.174,0.24,0.382,56447
CAR-C-0006336,1,CL-090566,S-103760,rare earths,3400000,40000,4,45.93,21.403,21.253,21.969,HardSeal Transit Crate,0.392,0.366,0.874,236244
CAR-C-0006337,1,CL-978727,S-439481,lithium,6150000,75000,2,16.1,11.817,19.786,16.22,QuantumCrate Module,0.271,0.153,0.194,319638
CAR-C-0006338,2,CL-978727,S-439481,lithium,6150000,75000,2,16.1,11.817,19.786,16.22,QuantumCrate Module,0.271,0.153,0.194,363868
CAR-C-0006339,1,CL-100651,S-821840,supplies,700000,70000,3,8.91,5.756,9.536,4.798,LongHaul Vault Canister,0.268,0.34,0.249,46225
CAR-C-0006340,2,CL-100651,S-821840,supplies,700000,70000,3,8.91,5.756,9.536,4.798,LongHaul Vault Canister,0.268,0.34,0.249,47429
CAR-C-0006341,1,CL-259832,S-187461,cobalt,7280000,140000,2,17.79,11.284,9.209,27.073,LongHaul Vault Canister,0.238,0.289,0.924,473111
CAR-C-0006342,1,CL-196979,S-219140,platinum,98100000,1800,3,39.6,24.785,12.227,19.246,DeepSpace Haulbox,0.071,0.324,0.181,3192721
CAR-C-0006343,1,CL-188088,S-877641,cobalt,10400000,200000,2,35.93,23.442,18.022,1,LongHaul Vault Canister,0.31,0.264,0.083,209402
CAR-C-0006344,2,CL-188088,S-877641,cobalt,10400000,200000,2,35.93,23.442,18.022,1,LongHaul Vault Canister,0.31,0.264,0.083,111449
CAR-C-0006345,3,CL-188088,S-877641,cobalt,10400000,200000,2,35.93,23.442,18.022,1,LongHaul Vault Canister,0.31,0.264,0.083,314248
CAR-C-0006346,1,CL-104705,S-570367,cobalt,10400000,200000,3,1.58,1,15.62,5.664,DockArc Freight Case,0.166,0.184,0.361,417748
CAR-C-0006347,1,CL-606488,S-040130,platinum,130800000,2400,3,28.06,14.753,10.417,31.048,DeepSpace Haulbox,0.263,0.441,0.244,24992098
CAR-C-0006348,1,CL-156883,S-421010,gold,474600000,3500,2,8.42,6.743,14.963,16.869,QuantumCrate Module,0.373,0.368,0.236,204083972
CAR-C-0006349,1,CL-110464,S-672216,gold,406800000,3000,1,17.29,9.019,5.722,17.637,QuantumCrate Module,0.182,0.048,0.63,42384281
CAR-C-0006350,1,CL-551800,S-846071,gold,678000000,5000,3,9.29,5.277,13.707,7.99,DockArc Freight Case,0.175,0.011,0.433,30746579
CAR-C-0006351,1,CL-964861,S-184944,titanium,875000,125000,1,71.04,50.097,20.028,16.441,DockArc Freight Case,0.283,0.18,0.164,8678
CAR-C-0006352,1,CL-946450,S-391125,rare earths,2125000,25000,2,1.58,1.298,20.288,25.089,DockArc Freight Case,0.292,0.363,0.615,97373
CAR-C-0006353,1,CL-328129,S-261343,supplies,700000,70000,4,48.3,24.562,11.475,10.305,DockArc Freight Case,0.249,0.355,0.23,36305
CAR-C-0006354,2,CL-328129,S-261343,supplies,700000,70000,4,48.3,0,11.475,10.305,DockArc Freight Case,0.249,0.355,0.23,45833
CAR-C-0006355,3,CL-328129,S-261343,supplies,700000,70000,4,48.3,24.562,11.475,10.305,DockArc Freight Case,0.249,0.355,3.120595494,268064
CAR-C-0006356,4,CL-328129,S-261343,supplies,700000,70000,4,48.3,24.562,11.475,10.305,DockArc Freight Case,0.249,0.355,0.23,63932
CAR-C-0006357,5,CL-328129,S-261343,supplies,700000,70000,4,48.3,24.562,11.475,10.305,DockArc Freight Case,0.249,0.355,0.23,17272
CAR-C-0006358,1,CL-623765,S-657043,cobalt,10400000,200000,3,11.83,7.158,15.992,21.079,Unknown,0.148,0.271,0.111,270414
CAR-C-0006359,1,CL-347444,S-070185,platinum,114450000,2100,5,25.16,15.349,6.58,23.051,LongHaul Vault Canister,0.323,0.153,0.368,4010437
CAR-C-0006360,1,CL-301608,S-839784,gold,339000000,2500,4,1.58,1,7.275,20.45,DeepSpace Haulbox,0.238,0.037,0.721,32045798
CAR-C-0006361,1,CL-427244,S-685883,lithium,7380000,90000,1,21.03,15.986,17.412,10.004,QuantumCrate Module,0.05,0.052,0.104,224254
CAR-C-0006362,2,CL-427244,S-685883,lithium,7380000,90000,1,21.03,15.986,17.412,10.004,QuantumCrate Module,0.05,0.052,0.104,139525
CAR-C-0006363,1,CL-633533,S-289583,rare earths,2975000,35000,2,22.16,9.185,21.67,23.795,DockArc Freight Case,0.118,0.316,0.198,134513
CAR-C-0006364,1,CL-505253_???8396,S-178622,supplies,500000,50000,2,17.57,11.611,18.359,10.81,LongHaul Vault Canister,0.03,0.369,0.209,23375
CAR-C-0006365,2,CL-505253,S-178622,supplies,500000,50000,2,17.57,11.611,18.359,10.81,LongHaul Vault Canister,0.03,0.369,0.209,37901
CAR-C-0006366,1,CL-677122,S-324051,titanium,1750000,250000,2,18.73,11.458,23.143,23.118,QuantumCrate Module,0.11,0.174,0.243,101046
CAR-C-0006367,1,CL-340853,S-630364,titanium,1575000,225000,3,12.15,7.524,16.067,11.668,DockArc Freight Case,0.27,0.042,0.515,537971
CAR-C-0006368,2,CL-340853,S-630364,titanium,1575000,225000,3,12.15,7.524,16.067,11.668,DockArc Freight Case,0.27,0.042,0.515,101295
CAR-C-0006369,1,CL-690965,S-360988,titanium,1750000,250000,2,15.54,8.422,17.328,1.063,HardSeal Transit Crate,0.211,0.321,0.083,221769
CAR-C-0006370,1,CL-782738,S-364041,titanium,1400000,200000,2,15.91,10.643,10.486,40.383,DockArc Freight Case,0.13,0.263,0.228,58431
CAR-C-0006371,1,CL-641346,S-674294,gold,474600000,3500,3,19.73,10.963,1.87,12.296,DockArc Freight Case,0.388,0.27,0.112,23756837
CAR-C-0006372,2,CL-641346,S-674294,gold,474600000,3500,3,19.73,10.963,1.87,12.296,DockArc Freight Case,0.388,0.27,0.112,13071260
CAR-C-0006373,1,CL-310662,S-237244,supplies,800000,80000,3,0,16.027,19.283,13.351,LongHaul Vault Canister,0,0.08,0.522,34891
CAR-C-0006374,1,CL-222817,S-406588,gold,610200000,4500,3,86.15,60,22.546,35.082,QuantumCrate Module,0.632,0.445,0.23,35635110
CAR-C-0006375,2,CL-222817,S-406588,gold,610200000,4500,3,86.15,60,22.546,35.082,QuantumCrate Module,0.632,0.445,0.23,42526787
CAR-C-0006376,1,CL-995760,S-532406,rare earths,2125000,25000,4,1.58,1,17.267,11.484,DockArc Freight Case,0.082,0.315,0.505,107585
CAR-C-0006377,1,CL-707911,S-672892,supplies,900000,90000,2,40.39,28.77,16.916,24.814,DeepSpace Haulbox,0.192,0.294,0.634,27695
CAR-C-0006378,1,CL-278534,S-833349,gold,406800000,3000,3,1.58,1,3.42,33.942,HardSeal Transit Crate,0.233,0.379,0.244,21138395
CAR-C-0006379,1,CL-556369,S-400369,supplies,600000,60000,5,17.14,12.442,12.833,36.98,HardSeal Transit Crate,0.281,0.117,0.445,72249
CAR-C-0006380,1,CL-056804,S-370469,rare earths,2550000,30000,3,38.66,22.393,12.101,13.04,DockArc Freight Case,0.38,0.124,0.718,56490
CAR-C-0006381,1,CL-671405,S-781273,rare earths,3400000,40000,3,2.03,1,14.417,37.472,QuantumCrate Module,0.17,0.051,0.213,314749
CAR-C-0006382,2,CL-671405,S-781273,rare earths,3400000,40000,3,2.03,1,14.417,37.472,QuantumCrate Module,0.17,0.051,0.213,103108
CAR-C-0006383,1,CL-116545,S-020033,cobalt,10400000,0,3,50.99,24.809,12.471,22.612,LongHaul Vault Canister,0.288,0.377,0.989,2632769
CAR-C-0006384,1,CL-676931,S-501140,rare earths,2975000,35000,4,140.6238738,14.744,22.016,28.58,DeepSpace Haulbox,0.125,0.297,0.177,49363
CAR-C-0006385,2,CL-676931,S-501140,rare earths,2975000,35000,4,26.94,14.744,22.016,28.58,DeepSpace Haulbox,0.125,0.297,0.177,174446
CAR-C-0006386,3,CL-676931,S-501140,rare earths,2975000,35000,4,26.94,14.744,22.016,28.58,DeepSpace Haulbox,0.125,0.297,0.177,132686
CAR-C-0006387,1,CL-555640,S-387773,lithium,12300000,150000,2,18.6,13.887,13.176,20.104,DeepSpace Haulbox,0.084,0.149,0.732,160343
CAR-C-0006388,1,CL-968433,S-345027,rare earths,3400000,40000,5,19.35,11.753,11.952,9.6,LongHaul Vault Canister,0.189,0.259,0.67,156913
CAR-C-0006389,1,CL-620585,S-919102,supplies,600000,60000,3,17.02,10.867,19.59,1.145,QuantumCrate Module,0.195,0.358,0.923,34085
CAR-C-0006390,1,CL-583157,S-784055,platinum,147150000,2700,3,3.77,2.03,19.253,17.793,QuantumCrate Module,0.165,0.22,0.244,12068738
CAR-C-0006391,2,CL-583157,S-784055,platinum,147150000,2700,3,3.77,2.03,19.253,17.793,QuantumCrate Module,0.165,0.22,0.244,5271849
CAR-C-0006392,3,CL-583157,S-784055,platinum,147150000,2700,3,3.77,2.03,19.253,17.793,QuantumCrate Module,0.165,0.22,0.244,29775983
CAR-C-0006393,1,CL-817534,S-878828,titanium,875000,125000,4,1.58,1,9.621,13.081,DeepSpace Haulbox,0.163,0.235,0.214,93463
CAR-C-0006394,1,CL-988960,S-671802,titanium,875000,125000,2,6.93,3.842,19.288,1,LongHaul Vault Canister,0.166,0.181,0.083,9059
CAR-C-0006395,1,CL-892838,S-647096,platinum,114450000,2100,3,24.82,15.289,16.061,17.242,DeepSpace Haulbox,0.167,0.219,0.572,30583994
CAR-C-0006396,1,CL-756187,S-234961,supplies,500000,50000,2,17.59,10.832,16.753,16.8,DockArc Freight Case,0.096,0.157,0.23,24854
CAR-C-0006397,2,CL-756187,S-234961,supplies,500000,50000,2,17.59,10.832,16.753,16.8,DockArc Freight Case,0.096,0.157,0.23,11496
CAR-C-0006398,3,CL-756187,S-234961,supplies,500000,50000,2,17.59,10.832,16.753,16.8,DockArc Freight Case,0.096,0.157,0.23,27045
CAR-C-0006399,4,CL-756187,S-234961,supplies,500000,50000,2,17.59,10.832,16.753,16.8,DockArc Freight Case,0.096,0.157,0.23,16428
CAR-C-0006400,1,CL-213052,S-182102,platinum,114450000,2100,1,23.86,14.314,7.61,6.03,LongHaul Vault Canister,0.118,0.146,0.339,3136082
CAR-C-0006401,1,CL-590547,S-254056,lithium,12300000,150000,3,31.85,18.702,23.417,24.592,DockArc Freight Case,0.251,0.323,0.469,342244
CAR-C-0006402,1,CL-433922,S-008058,cobalt,6240000,120000,3,50.75,21.421,9.781,26.144,QuantumCrate Module,0.415,0.387,0.701,199279
CAR-C-0006403,1,CL-438696,S-992143,platinum,114450000,2100,5,31.39,17.043,14.873,20.228,DockArc Freight Case,0.323,0.394,0.231,14261473
CAR-C-0006404,2,CL-438696,S-992143,platinum,114450000,2100,5,31.39,17.043,14.873,20.228,DockArc Freight Case,0.323,0.394,0.231,15756964
CAR-C-0006405,1,CL-689779,S-993069,titanium,1225000,175000,3,25.82,17.115,1.699,21.642,LongHaul Vault Canister,0.287,0.215,0.178,59597
CAR-C-0006406,1,CL-864076,S-371820,rare earths,3825000,45000,5,68.25,45.132,9.504,1,HardSeal Transit Crate,0.268,0.436,0.974,1348857
CAR-C-0006407,1,CL-239556,S-268211,lithium,11070000,1045236,2,53.21,31.639,14.095,14.814,DeepSpace Haulbox,0.147,0.328,0.238,450812
CAR-C-0006408,1,CL-795192,S-077446,cobalt,10400000,200000,3,45.12,27.011,14.69,4.477,LongHaul Vault Canister,0.383,0.322,0.124,2786212
CAR-C-0006409,2,CL-795192,S-077446,cobalt,10400000,200000,3,45.12,27.011,14.69,4.477,LongHaul Vault Canister,0.383,0.322,0.124,388799
CAR-C-0006410,1,CL-375243,S-829132,rare earths,3400000,40000,3,14.14,8.047,16.435,2.947,DockArc Freight Case,0.314,0.117,0.237,196571
CAR-C-0006411,2,CL-375243,S-829132,rare earths,3400000,40000,3,14.14,8.047,16.435,2.947,DockArc Freight Case,0.314,0.117,0.237,494315
CAR-C-0006412,1,CL-231634,S-481252,gold,406800000,3000,3,10.77,5.999,4.145,30.816,DeepSpace Haulbox,0.094,0.264,0.249,31118222
CAR-C-0006413,1,CL-579143,S-378660,rare earths,3400000,40000,2,36.02,20.647,18.455,11.993,HardSeal Transit Crate,0.213,0.164,0.248,325863
CAR-C-0006414,2,CL-579143,S-378660,rare earths,3400000,40000,2,36.02,20.647,18.455,11.993,HardSeal Transit Crate,0.213,0.164,0.248,304797
CAR-C-0006415,1,CL-708054,S-469736,rare earths,4250000,50000,2,1.58,1.036,12.571,18.235,QuantumCrate Module,0.223,0.231,0.958,673753
CAR-C-0006416,1,CL-261195,S-558514,titanium,1225000,175000,3,1.58,1,12.823,14.603,QuantumCrate Module,0.124,0.177,0.221,57979
CAR-C-0006417,2,CL-261195,S-558514,titanium,1225000,175000,3,1.58,1,12.823,14.603,QuantumCrate Module,0.124,0.177,0.221,64873
CAR-C-0006418,1,CL-804258,S-093478,supplies,700000,70000,2,26.09,17.368,15.198,22.054,HardSeal Transit Crate,0,0.02,0.23,46453
CAR-C-0006419,2,CL-804258,S-093478,supplies,700000,70000,2,26.09,17.368,15.198,22.054,HardSeal Transit Crate,0,0.02,0.23,70079
CAR-C-0006420,1,CL-725260,S-538814,platinum,114450000,2100,5,1.58,1,9.274,2.513,DeepSpace Haulbox,0.302,0.367,0.236,11741189
CAR-C-0006421,1,CL-146899,S-512735,gold,474600000,3500,5,54.41,38.2,20.448,6.776,HardSeal Transit Crate,0.351,0.5,0.748,24691952
CAR-C-0006422,1,CL-668212,S-427173,platinum,147150000,2700,2,1.58,1,14.898,24.587,DeepSpace Haulbox,0.202,0.09,0.816,12052475
